id,activity_id,name
"3,191,571",MWH-06-04-INT-F,Interior Finishes/CSA Complete
"3,191,592",MWH-06-04-SEC-F,Security System Complete
"3,191,577",MWH-06-04-L3CX-F,L3 CX Complete (Green Tag)
"3,191,549",MWH-06-04-BAS-F,BAS SAT Complete
"3,191,561",MWH-06-04-EPM-F,EPMS SAT Complete
"3,191,567",MWH-06-04-FLS-F,Fire Alarm Complete
"3,191,572",MWH-06-04-IST-F,L4 & L5 Complete (White Tag)  (Clayco- NIC)
"3,192,398",MDC1-9888,Complete Remaining Telecom Duct Back tie-in Install to MWH02
"3,192,399",MDC1-9889,Clayco waiting on MSOW Approval
"3,192,400",MDC1-9890,Clayco MSOW Submited for approval
"3,192,016",MDC1-9891,Delay in UPM Delivery (Duration = Colo2 Cell-1 11/25 to MSFT delivery)
"3,192,017",MDC1-9892,Delay in UPM Delivery (Duration = Colo2 Cell-2 11/25 to MSFT delivery)
"3,192,019",MDC1-9894,Delay in UPM Delivery (Duration = Colo2 Cell-3 11/25 to MSFT delivery)
"3,192,018",MDC1-9893,Delay in UPM Delivery (Duration = Colo2 Cell-4 11/25 to MSFT delivery)
"3,192,021",MDC1-9895,Delay in UPM Delivery (Duration = Colo3 Cell-1 PSR 11/23 to MSFT delivery)
"3,192,022",MDC1-9896,Delay in UPM Delivery (Duration = Colo3 Cell-2 11/23 to MSFT delivery)
"3,192,024",MDC1-9898,Delay in UPM Delivery (Duration = Colo3 Cell-3 11/23 to MSFT delivery)
"3,192,023",MDC1-9897,Delay in UPM Delivery (Duration = Colo3 Cell-4 11/23 to MSFT delivery)
"3,192,026",MDC1-9899,Delay in UPM Delivery (Duration = Colo4 Cell-1 12/7 to MSFT delivery)
"3,192,027",MDC1-9900,Delay in UPM Delivery (Duration = Colo4 Cell-2 12/7 to MSFT delivery)
"3,192,029",MDC1-9902,Delay in UPM Delivery (Duration = Colo4 Cell-3 12/18 to MSFT delivery)
"3,192,028",MDC1-9901,Delay in UPM Delivery (Duration = Colo4 Cell-4 12/18 to MSFT delivery)
"3,191,423",MWH-06-01-L2CX-S,Start of L2 CX
"3,191,473",MWH-06-02-L2CX-S,Start of L2 CX
"3,191,576",MWH-06-04-L2CX-S,Start of L2 CX
"3,191,525",MWH-06-03-L2CX-S,Start of L2 CX
"3,192,403",MDC1-9903,Delay in UMS delivery (Duration =  (9/19) to MSFT delivery)
"3,192,832",MDC1-9904,Linx Mobilization to Admin/COLO-1
"3,192,411",MDC1-9905,Delay In COLO-2 Cell-1 Generator (Duration= COLO-2 Cell-1 PSR(10/12/20) to MSFT delivery)
"3,192,412",MDC1-9908,Delay In COLO-2 Cell-2 Generator (Duration= COLO-2 Cell-2 PSR(11/6/20) to MSFT delivery)
"3,192,413",MDC1-9909,Delay In COLO-2 Cell-4 Generator (Duration= COLO-2 Cell-4 PSR(11/21/20) to MSFT delivery)
"3,192,414",MDC1-9910,Delay In COLO-2 Cell-3 Generator (Duration= COLO-2 Cell-3 PSR(10/22/20) to MSFT delivery)
"3,192,401",MDC1-9911,MSFT Stand down/ Additional Hydro excavation
"3,193,157",MDC1-9913,Electrical OH Below Mechanical Piping
"3,192,543",MDC1-9914,#1. Rain And High Winds- 10/13/2020(half day only)
"3,192,544",MDC1-9915,#2. Snow -12/30/20 (one full day)
"3,193,166",MDC1-9916,Electrical OH Below Mechanical Piping
"3,193,175",MDC1-9917,Electrical OH Below Mechanical Piping
"3,193,148",MDC1-9930,Electrical OH Below Mechanical Piping
"3,192,547",MDC1-9931,COLO-1 Cell-1 WA State L&I onsite inspection & Approval to Connect to MER
"3,192,548",MDC1-9932,COLO-1 CELL-3 WA State L&I onsite inspection & Approval to Connect to MER
"3,192,549",MDC1-9933,COLO-1 CELL-2 WA State L&I onsite inspection & Approval to Connect to MER
"3,192,550",MDC1-9934,COLO-1 CELL-4 WA State L&I onsite inspection & Approval to Connect to MER
"3,192,552",MDC1-9935,COLO-2 Cell-1 WA State L&I onsite inspection & Approval to Connect to MER
"3,192,554",MDC1-9937,COLO-2 Cell-3 WA State L&I onsite inspection & Approval to Connect to MER
"3,192,553",MDC1-9936,COLO-2 Cell-2 WA State L&I onsite inspection & Approval to Connect to MER
"3,192,555",MDC1-9938,COLO-2 Cell-4 WA State L&I onsite inspection & Approval to Connect to MER
"3,192,557",MDC1-9939,COLO-3 Cell-1 WA State L&I onsite inspection & Approval to Connect to MER
"3,192,559",MDC1-9941,COLO-3 Cell-3 WA State L&I onsite inspection & Approval to Connect to MER
"3,192,558",MDC1-9940,COLO-3 Cell-2 WA State L&I onsite inspection & Approval to Connect to MER
"3,192,560",MDC1-9942,COLO-3 Cell-4 WA State L&I onsite inspection & Approval to Connect to MER
"3,192,562",MDC1-9943,COLO-4 Cell-1 WA State L&I onsite checkup & Approval to Connect to MER
"3,192,564",MDC1-9945,COLO-4 Cell-3 WA State L&I onsite checkup & Approval to Connect to MER
"3,192,563",MDC1-9944,COLO-4 Cell-2 WA State L&I onsite checkup & Approval to Connect to MER
"3,192,565",MDC1-9946,COLO-4 Cell-4 WA State L&I onsite checkup & Approval to Connect to MER
"3,192,418",MDC1-9947,Delay In COLO-3 Cell-1 Generator (Duration= COLO-3 Cell-1 PSR(10/12/20) to MSFT delivery)
"3,192,419",MDC1-9948,Delay In COLO-3 Cell-2 Generator (Duration= COLO-3 Cell-2 PSR(11/6/20) to MSFT delivery)
"3,192,420",MDC1-9949,Delay In COLO-3 Cell-4 Generator (Duration= COLO-3 Cell-4 PSR(11/21/20) to MSFT delivery)
"3,192,421",MDC1-9950,Delay In COLO-3 Cell-3 Generator (Duration= COLO-3 Cell-3 PSR(10/22/20) to MSFT delivery)
"3,192,423",MDC1-9951,Delay In COLO-4 Cell-1 Generator (Duration= COLO-4 Cell-1 PSR(10/12/20) to MSFT delivery)
"3,192,424",MDC1-9952,Delay In COLO-4 Cell-2 Generator (Duration= COLO-4 Cell-2 PSR(11/6/20) to MSFT delivery)
"3,192,425",MDC1-9953,Delay In COLO-4 Cell-4 Generator (Duration= COLO-4 Cell-4 PSR(11/21/20) to MSFT delivery)
"3,192,426",MDC1-9954,Delay In COLO-4 Cell-3 Generator (Duration= COLO-4 Cell-3 PSR(10/22/20) to MSFT delivery)
"3,192,406",MDC1-9955,Delay In COLO-1 Cell-1 Generator (Duration= COLO-1 Cell-1 PSR(9/15/20) to MSFT delivery)
"3,192,407",MDC1-9956,Delay In COLO-1 Cell-2 Generator (Duration= COLO-1 Cell-2 PSR(9/15/20) to MSFT delivery)
"3,192,408",MDC1-9957,Delay In COLO-1 Cell-4 Generator (Duration= COLO-1 Cell-4 PSR(9/29/20) to MSFT delivery)
"3,192,409",MDC1-9958,Delay In COLO-1 Cell-3 Generator (Duration= COLO-1 Cell-3 PSR(9/29/20) to MSFT delivery)
"3,194,287",MDC1.C1.Cx2005,Control Power Available
"3,192,939",MDC1.S.1851,UMS Control Power Available CYT
"3,192,945",MDC1.S.1841,URS Control Power Available CYT
"3,194,281",MDC1-10030,Power available for Start up
"3,194,329",MDC1-10031,GEN SCR testing and Burnins
"3,194,330",MDC1-10032,Admin GEN SCR testing and Burnins
"3,194,269",MDC1-10033,Control Power Available
"3,194,270",MDC1-10034,Power available for Start up
"3,194,271",MDC1-10035,OFCI Lvl 3 Testing & Start up (Electrical Equipment)
"3,194,272",MDC1-10036,OFCI Lvl 3 Testing  & Start up  (Mechanical Equipment)
"3,191,395",MDC1-10037,Utility Power-ON URS
"3,194,293",MDC1-10038,Control Power Available
"3,194,294",MDC1-10039,Power available for Start up
"3,194,305",MDC1-10040,Control Power Available
"3,194,306",MDC1-10041,Power available for Start up
"3,194,317",MDC1-10042,Control Power Available
"3,194,318",MDC1-10043,Power available for Start up
"3,194,349",MDC1-10044,Control Power Available
"3,194,350",MDC1-10045,Power available for Start up
"3,194,361",MDC1-10046,Control Power Available
"3,194,362",MDC1-10047,Power available for Start up
"3,194,373",MDC1-10048,Control Power Available
"3,194,374",MDC1-10049,Power available for Start up
"3,194,385",MDC1-10050,Control Power Available
"3,194,386",MDC1-10051,Power available for Start up
"3,194,414",MDC1-10052,Control Power Available
"3,194,415",MDC1-10053,Power available for Start up
"3,194,426",MDC1-10054,Control Power Available
"3,194,427",MDC1-10055,Power available for Start up
"3,194,438",MDC1-10056,Control Power Available
"3,194,439",MDC1-10057,Power available for Start up
"3,194,450",MDC1-10058,Control Power Available
"3,194,451",MDC1-10059,Power available for Start up
"3,194,479",MDC1-10060,Control Power Available
"3,194,491",MDC1-10061,Control Power Available
"3,194,492",MDC1-10062,Power available for Start up
"3,194,480",MDC1-10063,Power available for Start up
"3,194,503",MDC1-10064,Control Power Available
"3,194,504",MDC1-10065,Power available for Start up
"3,194,515",MDC1-10066,Control Power Available
"3,194,516",MDC1-10067,Power available for Start up
"3,194,397",MDC1-10068,GEN SCR testing and Burnins
"3,194,462",MDC1-10069,GEN SCR testing and Burnins
"3,194,527",MDC1-10070,GEN SCR testing and Burnins
"3,194,739",MDC1-10071,Concrete interior  - Create Punch list
"3,194,740",MDC1-10072,Concrete interior - Complete Punch List
"3,194,741",MDC1-10073,"Garco Steel (Mezz steel, Yard) - Create Punch list"
"3,194,742",MDC1-10074,"Garco Steel (Mezz steel, Yard) - Complete Punch List"
"3,194,743",MDC1-10075,"Sure Steel (Building, Mezz, Ceiling) - Create Punch list"
"3,194,744",MDC1-10076,"Sure Steel (Building, Mezz, Ceiling) - Complete Punch List"
"3,194,745",MDC1-10077,Advantage - Create Punch list
"3,194,746",MDC1-10078,Advantage  - Complete Punch List
"3,194,747",MDC1-10079,PCI - Create Punch list
"3,194,748",MDC1-10080,PCI  - Complete Punch List
"3,194,749",MDC1-10081,VECA - Create Punch list
"3,194,750",MDC1-10082,VECA  - Complete Punch List
"3,194,751",MDC1-10083,LINX - Create Punch list
"3,194,752",MDC1-10084,LINX  - Complete Punch List
"3,194,753",MDC1-10085,Convergent - Create Punch list
"3,194,754",MDC1-10086,Convergent  - Complete Punch List
"3,194,755",MDC1-10087,TCM- Create Punch list
"3,194,756",MDC1-10088,TCM  - Complete Punch List
"3,194,757",MDC1-10089,Cascade- Create Punch list
"3,194,758",MDC1-10090,Cascade - Complete Punch List
"3,194,759",MDC1-10091,Submit GC Punch List to A/E
"3,194,760",MDC1-10092,A/E & Owner-Rep Punchlist Walk
"3,194,761",MDC1-10093,Complete A/E Punchlist
"3,194,762",MDC1-10094,PCI - Create Punch list
"3,194,763",MDC1-10095,PCI  - Complete Punch List
"3,194,764",MDC1-10096,VECA - Create Punch list
"3,194,765",MDC1-10097,VECA  - Complete Punch List
"3,194,766",MDC1-10098,LINX - Create Punch list
"3,194,767",MDC1-10099,LINX  - Complete Punch List
"3,194,768",MDC1-10100,Convergent - Create Punch list
"3,194,769",MDC1-10101,Convergent  - Complete Punch List
"3,194,770",MDC1-10102,TCM- Create Punch list
"3,194,771",MDC1-10103,TCM  - Complete Punch List
"3,194,772",MDC1-10104,Cascade- Create Punch list
"3,194,773",MDC1-10105,Cascade - Complete Punch List
"3,194,774",MDC1-10106,Submit GC Punch List to A/E
"3,194,775",MDC1-10107,A/E & Owner-Rep Punchlist Walk
"3,194,776",MDC1-10108,Complete A/E Punchlist
"3,194,777",MDC1-10109,PCI - Create Punch list
"3,194,778",MDC1-10110,PCI  - Complete Punch List
"3,194,779",MDC1-10111,VECA - Create Punch list
"3,194,780",MDC1-10112,VECA  - Complete Punch List
"3,194,781",MDC1-10113,LINX - Create Punch list
"3,194,782",MDC1-10114,LINX  - Complete Punch List
"3,194,783",MDC1-10115,Convergent - Create Punch list
"3,194,784",MDC1-10116,Convergent  - Complete Punch List
"3,194,785",MDC1-10117,TCM- Create Punch list
"3,194,786",MDC1-10118,TCM  - Complete Punch List
"3,194,787",MDC1-10119,Cascade- Create Punch list
"3,194,788",MDC1-10120,Cascade - Complete Punch List
"3,194,789",MDC1-10121,Submit GC Punch List to A/E
"3,194,790",MDC1-10122,A/E & Owner-Rep Punchlist Walk
"3,194,791",MDC1-10123,Complete A/E Punchlist
"3,194,792",MDC1-10124,PCI - Create Punch list
"3,194,793",MDC1-10125,PCI  - Complete Punch List
"3,194,794",MDC1-10126,VECA - Create Punch list
"3,194,795",MDC1-10127,VECA  - Complete Punch List
"3,194,796",MDC1-10128,LINX - Create Punch list
"3,194,797",MDC1-10129,LINX  - Complete Punch List
"3,194,798",MDC1-10130,Convergent - Create Punch list
"3,194,799",MDC1-10131,Convergent  - Complete Punch List
"3,194,800",MDC1-10132,TCM- Create Punch list
"3,194,801",MDC1-10133,TCM  - Complete Punch List
"3,194,802",MDC1-10134,Cascade- Create Punch list
"3,194,803",MDC1-10135,Cascade - Complete Punch List
"3,194,804",MDC1-10136,Submit GC Punch List to A/E
"3,194,805",MDC1-10137,A/E & Owner-Rep Punchlist Walk
"3,194,806",MDC1-10138,Complete A/E Punchlist
"3,194,282",MDC1-10139,UPM Yellow tagging - Admin & COLO-1 CELL-1
"3,194,700",MDC1-10140,Yellow Tagging for COLO-2 UPM's
"3,194,701",MDC1-10141,Yellow Tagging for COLO-3 UPM's
"3,194,702",MDC1-10142,Yellow Tagging for COLO-4 UPM's
"3,194,283",MDC1-10143,Mechanical Equipment Yellow Tag
"3,192,429",MDC1-10145,COLO1 CELL1 MER Security/Telecom Missing Raceway installation
"3,192,539",MDC1-10146,#3. Snow- 1/27/2021(one full day)
"3,193,353",MDC1-10148,Security Devices & Trim
"3,192,437",MDC1-10149,COLO-1 Cell-1 Rearrange Roxtec blocks per coordination layout
"3,192,438",MDC1-10150,COLO1 CELL1 Interior MER conduit installation utility side
"3,192,439",MDC1-10151,COLO-1 Cell-1 Interior MER conduit installation building side Complete March1st (MER discovery Corrections & Signoff)
"3,192,474",MDC1-10152,Safety Stop work due to failed Starline Hangers
"3,192,467",MDC1-10153,SE directs VECA to start Flex Conduit fixes
"3,192,440",MDC1-10154,SE directs VECA to start Roxtec fixes
"3,192,468",MDC1-10155,COLO-1 Cell-1 MER Flex Conduit fixes
"3,192,475",MDC1-10156,Lead time for replacement hangers from Starline
"3,192,476",MDC1-10157,COLO-1 Cell-1 Remove/ Replace busway & hangers
"3,192,477",MDC1-10158,COLO-1 Cell-3 Remove/ Replace busway & hangers
"3,192,478",MDC1-10159,COLO-1 Cell-2 Remove/ Replace busway & hangers
"3,192,479",MDC1-10160,COLO-1 Cell-4 Remove/ Replace busway & hangers
"3,193,085",MDC1-10161,Generator Term
"3,192,484",MDC1-10162,Lead time for missing Admin Gen Bussing
"3,192,485",MDC1-10163,Admin Gen Bussing Install
"3,192,469",MDC1-10164,COLO-1 Cell-3 MER Flex Conduit fixes
"3,192,470",MDC1-10165,COLO-1 Cell-2 MER Flex Conduit fixes
"3,192,471",MDC1-10166,COLO-1 Cell-4 MER Flex Conduit fixes
"3,192,430",MDC1-10167,COLO1 CELL3 MER Security/Telecom Missing Raceway installation
"3,192,431",MDC1-10168,COLO1 CELL2 MER Security/Telecom Missing Raceway installation
"3,192,432",MDC1-10169,COLO1 CELL4 MER Security/Telecom Missing Raceway installation
"3,192,442",MDC1-10170,COLO-1 CELL3 Rearrange Roxtec blocks per coordination layout
"3,192,443",MDC1-10171,COLO1 CELL3 Interior MER conduit installation utility side
"3,192,444",MDC1-10172,COLO-1 CELL3 Interior MER conduit installation building side
"3,192,445",MDC1-10173,SE directs VECA to start Roxtec fixes
"3,192,447",MDC1-10174,COLO-1 CELL2 Rearrange Roxtec blocks per coordination layout
"3,192,448",MDC1-10175,COLO1 CELL2 Interior MER conduit installation utility side
"3,192,449",MDC1-10176,COLO-1 CELL2 Interior MER conduit installation building side
"3,192,450",MDC1-10177,SE directs VECA to start Roxtec fixes
"3,192,452",MDC1-10178,COLO-1 CELL4 Rearrange Roxtec blocks per coordination layout
"3,192,453",MDC1-10179,COLO1 CELL4 Interior MER conduit installation utility side
"3,192,454",MDC1-10180,COLO-1 CELL4 Interior MER conduit installation building side
"3,192,455",MDC1-10181,SE directs VECA to start Roxtec fixes
"3,194,284",MDC1-10183,SE- Completed L2 QC Checklist
"3,194,273",MDC1-10184,Start of Vendor Lvl-2
"3,193,371",MDC1-10185,Security Devices & Trim
"3,193,389",MDC1-10186,Security Devices & Trim
"3,193,407",MDC1-10187,Security Devices & Trim
"3,194,295",MDC1-10188,SE- Completed L2 QC Checklist
"3,194,296",MDC1-10189,Mechanical Equipment Yellow Tag
"3,194,297",MDC1-10190,UPM Yellow tagging - COLO-1 CELL-3
"3,194,307",MDC1-10191,SE- Completed L2 QC Checklist
"3,194,308",MDC1-10192,Mechanical Equipment Yellow Tag
"3,194,309",MDC1-10193,UPM Yellow tagging - COLO-1 CELL-2
"3,194,319",MDC1-10194,SE- Completed L2 QC Checklist
"3,194,320",MDC1-10195,Mechanical Equipment Yellow Tag
"3,194,321",MDC1-10196,UPM Yellow tagging - COLO-1 CELL-4
"3,194,351",MDC1-10197,SE- Completed L2 QC Checklist
"3,194,352",MDC1-10198,Mechanical Equipment Yellow Tag
"3,194,353",MDC1-10199,UPM Yellow tagging -COLO-2 CELL-1
"3,194,363",MDC1-10200,SE- Completed L2 QC Checklist
"3,194,364",MDC1-10201,Mechanical Equipment Yellow Tag
"3,194,365",MDC1-10202,UPM Yellow tagging -COLO-2 CELL-3
"3,194,375",MDC1-10203,SE- Completed L2 QC Checklist
"3,194,376",MDC1-10204,Mechanical Equipment Yellow Tag
"3,194,377",MDC1-10205,UPM Yellow tagging - COLO-2 CELL-2
"3,194,387",MDC1-10206,SE- Completed L2 QC Checklist
"3,194,388",MDC1-10207,Mechanical Equipment Yellow Tag
"3,194,389",MDC1-10208,UPM Yellow tagging -COLO-2 CELL-4
"3,194,416",MDC1-10209,SE- Completed L2 QC Checklist
"3,194,417",MDC1-10210,Mechanical Equipment Yellow Tag
"3,194,418",MDC1-10211,UPM Yellow tagging -COLO-3 CELL-1
"3,194,428",MDC1-10212,SE- Completed L2 QC Checklist
"3,194,429",MDC1-10213,Mechanical Equipment Yellow Tag
"3,194,430",MDC1-10214,UPM Yellow tagging -COLO-3 CELL-3
"3,194,440",MDC1-10215,SE- Completed L2 QC Checklist
"3,194,441",MDC1-10216,Mechanical Equipment Yellow Tag
"3,194,442",MDC1-10217,UPM Yellow tagging -COLO-3 CELL-2
"3,194,452",MDC1-10218,SE- Completed L2 QC Checklist
"3,194,453",MDC1-10219,Mechanical Equipment Yellow Tag
"3,194,454",MDC1-10220,UPM Yellow tagging COLO-3 CELL-4
"3,194,481",MDC1-10221,SE- Completed L2 QC Checklist
"3,194,482",MDC1-10222,Mechanical Equipment Yellow Tag
"3,194,483",MDC1-10223,UPM Yellow tagging -COLO-4 CELL-1
"3,194,493",MDC1-10224,SE- Completed L2 QC Checklist
"3,194,494",MDC1-10225,Mechanical Equipment Yellow Tag
"3,194,495",MDC1-10226,UPM Yellow tagging -COLO-4 CELL-3
"3,194,505",MDC1-10227,SE- Completed L2 QC Checklist
"3,194,506",MDC1-10228,Mechanical Equipment Yellow Tag
"3,194,507",MDC1-10229,UPM Yellow tagging -COLO-4 CELL-2
"3,194,517",MDC1-10230,SE- Completed L2 QC Checklist
"3,194,518",MDC1-10231,Mechanical Equipment Yellow Tag
"3,194,519",MDC1-10232,UPM Yellow tagging -COLO-4 CELL-4
"3,192,139",MDC1-10233,Install MER Supply duct
"3,192,151",MDC1-10234,Install MER Supply duct
"3,192,163",MDC1-10235,Install MER Supply duct
"3,192,175",MDC1-10236,Install MER Supply duct
"3,192,193",MDC1-10237,Install MER Supply duct
"3,192,205",MDC1-10238,Install MER Supply duct
"3,192,217",MDC1-10239,Install MER Supply duct
"3,192,229",MDC1-10240,Install MER Supply duct
"3,192,247",MDC1-10241,Install MER Supply duct
"3,192,259",MDC1-10242,Install MER Supply duct
"3,192,271",MDC1-10243,Install MER Supply duct
"3,192,283",MDC1-10244,Install MER Supply duct
"3,192,301",MDC1-10245,Install MER Supply duct
"3,192,313",MDC1-10246,Install MER Supply duct
"3,192,325",MDC1-10247,Install MER Supply duct
"3,192,337",MDC1-10248,Install MER Supply duct
"3,194,268",A1180,ATS Equipment Yellow Tagging (S2 from MER)
"3,192,494",MDC1-10249,COLO-1 Cell-1 SE Install UPS batteries in cabinet
"3,192,491",A1190,COLO-1 Cell-4 SE Install UPS batteries in cabinet
"3,192,492",A1200,COLO-1 Cell-3 SE Install UPS batteries in cabinet
"3,192,493",A1210,COLO-1 Cell-2 SE Install UPS batteries in cabinet
"3,192,932",MDC1-10250,Battery Station Yellow tagging / EPMS Checkouts
"3,192,568",MDC1-10251,6.1.36 Rework for Addtional circuits for UMS URS Battery charger feed upsize
"3,192,569",MDC1-10252,6.1.34.1 COLO-1 Cell-1 Rework on ATS Input conductors
"3,192,511",MDC1-10253,"COLO-2 CEll-2 Awaiting SE Revised tool """"Come along"""" for MER Lift & Set"
"3,192,533",MDC1-10254,All Construction activities -Safety Standown due to Admin Gen unplanned Energization
"3,192,516",MDC1-10255,COLO-2 Cell-1 Install Tube steel & Cable tray transition per RFI#432
"3,192,486",MDC1-10256,Awaiting DCE approval of Non NEMA standard Lugs
"3,192,480",MDC1-10257,Determined Startline hanger Design Issue & Approve replacement hangers
"3,194,285",MDC1-10258,NETA test validation Inpections- VECA-EPS-RTS COLO-1 Cell-1
"3,192,512",MDC1-10259,"COLO-2 CEll-3 Awaiting SE Revised tool """"Come along"""" for MER Lift & Set"
"3,194,274",MDC1-10260,Admin - NETA test validation Inpections- VECA-EPS-RTS Admin
"3,192,570",MDC1-10261,6.1.34.2 COLO-1 Cell-2 Rework on ATS Input conductors
"3,192,571",MDC1-10262,6.1.34.3 COLO-1 Cell-3 Rework on ATS Input conductors
"3,192,572",MDC1-10263,6.1.34.4 COLO-1 Cell-4 Rework on ATS Input conductors
"3,192,573",MDC1-10265,6.1.01.0 Awaiting MER 10A HRG's (lead time= 8 weeks from 2/2/2021)
"3,192,574",MDC1-10266,6.1.09 Awaiting Rev-D for Coordination study (DRB3/SCCS/ Submittal Breaker verification)
"3,192,599",MDC1-10267,6.1.11 Awaiting BAS Backplanes from Siemens  to VECA for Installation
"3,192,575",MDC1-10269,6.1.26.1 L2/L3 Scripts SE MER overall Script
"3,192,576",MDC1-10270,6.1.33 URS UMS Ground Buss hole Pattern
"3,192,577",MDC1-10271,6.1.35 UPS battery IR Scanning
"3,192,595",MDC1-10273,6.1.37- 6.2.01- Ground Fault setting on COLO-2 Gen MCB01
"3,192,597",MDC1-10274,6.1.38 PDU MCB01 LOTO Provisions
"3,192,600",MDC1-10275,6.1.26.2 L2/L3 Scripts Siemens BAS SAT Scripts
"3,192,481",MDC1-10276,COLO-2 Cell-1 Remove/ Replace busway & hangers
"3,192,482",MDC1-10277,COLO-2 Cell-2 Remove/ Replace busway & hangers
"3,193,184",MDC1-10278,Generator & Utility Power Term
"3,192,535",MDC1-10279,COLO-1 Cell-1 Field Modification of tray
"3,192,536",MDC1-10280,COLO-1 Cell-2 Field Modification of tray
"3,192,458",MDC1-10281,COLO-2 Cell-1 Rearrange Roxtec blocks per coordination layout
"3,192,459",MDC1-10282,COLO2 CELL1 Interior MER conduit installation utility side
"3,192,460",MDC1-10283,COLO-2 Cell-1 Interior MER conduit installation building side
"3,192,461",MDC1-10284,SE directs VECA to start Roxtec fixes
"3,194,720",MDC1-10285,COLO-2 CELL3 Rearrange Roxtec blocks per coordination layout
"3,194,721",MDC1-10286,COLO2 CELL3 Interior MER conduit installation utility side
"3,194,722",MDC1-10287,COLO-2 CELL3 Interior MER conduit installation building side
"3,194,723",MDC1-10288,SE directs VECA to start Roxtec fixes
"3,194,807",MDC1-10289,COLO-2 Cell2 Rearrange Roxtec blocks per coordination layout (delete)
"3,194,808",MDC1-10290,COLO2 CELL2 Interior MER conduit installation utility side(delete)
"3,194,809",MDC1-10291,COLO-2 CELL2 Interior MER conduit installation building (delete)
"3,194,810",MDC1-10292,SE directs VECA to start Roxtec fixes(delete)
"3,194,724",MDC1-10293,COLO-2 Cell-4 Rearrange Roxtec blocks per coordination layout
"3,194,725",MDC1-10294,COLO2 CELL4 Interior MER conduit installation utility side
"3,194,726",MDC1-10295,COLO2 CELL4 Interior MER conduit installation building side
"3,194,727",MDC1-10296,SE directs VECA to start Roxtec fixes
"3,194,728",MDC1-10297,SE directs VECA to start Flex Conduit fixes
"3,194,729",MDC1-10298,COLO-2 Cell-1 MER Flex Conduit fixes
"3,194,731",MDC1-10300,COLO-2 Cell-3 MER Flex Conduit fixes
"3,194,730",MDC1-10299,COLO-2 Cell-2 MER Flex Conduit fixes
"3,194,732",MDC1-10301,COLO-2 Cell-4 MER Flex Conduit fixes
"3,194,733",MDC1-10302,COLO2 CELL1 MER Security/Telecom Missing Raceway installation
"3,194,735",MDC1-10304,COLO2 CELL3 MER Security/Telecom Missing Raceway installation
"3,194,734",MDC1-10303,COLO2 CELL2 MER Security/Telecom Missing Raceway installation
"3,194,736",MDC1-10305,COLO2 CELL4 MER Security/Telecom Missing Raceway installation
"3,192,517",MDC1-10306,RFI#432
"3,192,518",MDC1-10307,Lead time for tube steel
"3,192,519",MDC1-10308,COLO-2 Cell-3 Install Tube steel & Cable tray transition per RFI#432
"3,192,520",MDC1-10309,COLO-2 Cell-2 Install Tube steel & Cable tray transition per RFI#432
"3,192,521",MDC1-10310,COLO-2 Cell-4 Install Tube steel & Cable tray transition per RFI#432
"3,192,523",MDC1-10311,COLO-3 Cell-1 Install Tube steel & Cable tray transition per RFI#432
"3,192,524",MDC1-10312,COLO-3 Cell-3 Install Tube steel & Cable tray transition per RFI#432
"3,192,525",MDC1-10313,COLO-3 Cell-2 Install Tube steel & Cable tray transition per RFI#432
"3,192,526",MDC1-10314,COLO-3 Cell-4 Install Tube steel & Cable tray transition per RFI#432
"3,192,528",MDC1-10315,COLO-4 Cell-1 Install Tube steel & Cable tray transition per RFI#432
"3,192,529",MDC1-10316,COLO-4 Cell-3 Install Tube steel & Cable tray transition per RFI#432
"3,192,530",MDC1-10317,COLO-4 Cell-2 Install Tube steel & Cable tray transition per RFI#432
"3,192,531",MDC1-10318,COLO-4 Cell-4 Install Tube steel & Cable tray transition per RFI#432
"3,192,496",MDC1-10319,COLO-2 Cell-1 SE Install UPS batteries in cabinet
"3,192,499",MDC1-10322,COLO-2 Cell-4 SE Install UPS batteries in cabinet
"3,192,498",MDC1-10321,COLO-2 Cell-3 SE Install UPS batteries in cabinet
"3,192,497",MDC1-10320,COLO-2 Cell-2 SE Install UPS batteries in cabinet
"3,192,501",MDC1-10323,COLO-3 Cell-1 SE Install UPS batteries in cabinet
"3,192,504",MDC1-10326,COLO-3 Cell-4 SE Install UPS batteries in cabinet
"3,192,503",MDC1-10325,COLO-3 Cell-3 SE Install UPS batteries in cabinet
"3,192,502",MDC1-10324,COLO-3 Cell-2 SE Install UPS batteries in cabinet
"3,192,506",MDC1-10327,COLO-4 Cell-1 SE Install UPS batteries in cabinet
"3,192,509",MDC1-10330,COLO-4 Cell-4 SE Install UPS batteries in cabinet
"3,192,508",MDC1-10329,COLO-4 Cell-3 SE Install UPS batteries in cabinet
"3,192,507",MDC1-10328,COLO-4 Cell-2 SE Install UPS batteries in cabinet
"3,192,487",MDC1-10331,Awaiting Phase conductor lugs from NC power as per RFI#412
"3,192,578",MDC1-10332,6.1.01.1 MER 10A HRG Retrofit COLO-1 Cell-1
"3,192,579",MDC1-10333,6.1.01.4 MER 10A HRG Retrofit COLO-1 Cell-4
"3,192,580",MDC1-10334,6.1.01.3 MER 10A HRG Retrofit COLO-1 Cell-3
"3,192,581",MDC1-10335,6.1.01.2 MER 10A HRG Retrofit COLO-1 Cell-2
"3,192,513",MDC1-10336,MER shipping split connection Safety Standown & RCA Review
